exec_time,script,slurm_partition,scheme,layout,victim_selection,do_log,matrix_name
23.2173,pagerank,gpu56,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
23.0875,pagerank,gpu56,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
23.2545,pagerank,gpu56,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
23.268,pagerank,gpu56,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
23.1782,pagerank,gpu56,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
23.0182,pagerank,gpu56,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
23.1169,pagerank,gpu56,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
23.2936,pagerank,gpu56,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
23.2914,pagerank,gpu56,TFSS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.8876,pagerank,gpu56,FISS,PERCPU,SEQ,1,wikipedia-20051105
20.1943,pagerank,gpu56,FISS,PERCPU,SEQ,1,wikipedia-20051105
20.1438,pagerank,gpu56,FISS,PERCPU,SEQ,1,wikipedia-20051105
19.947,pagerank,gpu56,FISS,PERCPU,SEQ,1,wikipedia-20051105
19.9054,pagerank,gpu56,FISS,PERCPU,SEQ,1,wikipedia-20051105
19.8045,pagerank,gpu56,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.0325,pagerank,gpu56,FISS,PERCPU,RANDOM,1,wikipedia-20051105
19.8366,pagerank,gpu56,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.3266,pagerank,gpu56,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.7079,pagerank,gpu56,FISS,PERCPU,RANDOM,1,wikipedia-20051105
20.6435,pagerank,gpu56,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.639,pagerank,gpu56,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.585,pagerank,gpu56,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.1981,pagerank,gpu56,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.7222,pagerank,gpu56,FISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.768,pagerank,gpu56,FISS,PERGROUP,SEQ,1,wikipedia-20051105
20.6016,pagerank,gpu56,FISS,PERGROUP,SEQ,1,wikipedia-20051105
20.016,pagerank,gpu56,FISS,PERGROUP,SEQ,1,wikipedia-20051105
20.1617,pagerank,gpu56,FISS,PERGROUP,SEQ,1,wikipedia-20051105
20.701,pagerank,gpu56,FISS,PERGROUP,SEQ,1,wikipedia-20051105
20.123,pagerank,gpu56,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
20.753,pagerank,gpu56,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
20.639,pagerank,gpu56,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
20.1543,pagerank,gpu56,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
20.6155,pagerank,gpu56,FISS,PERGROUP,RANDOM,1,wikipedia-20051105
20.1729,pagerank,gpu56,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.1522,pagerank,gpu56,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.1014,pagerank,gpu56,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.6614,pagerank,gpu56,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.0183,pagerank,gpu56,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.2736,pagerank,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
19.9499,pagerank,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
20.8251,pagerank,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
20.2942,pagerank,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
20.2826,pagerank,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
22.7509,pagerank,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.3592,pagerank,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.5062,pagerank,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
22.7416,pagerank,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
21.9601,pagerank,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
20.3941,pagerank,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
20.6182,pagerank,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
19.8832,pagerank,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
20.3487,pagerank,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
20.2396,pagerank,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
22.2137,pagerank,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
22.1003,pagerank,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
22.09,pagerank,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
22.4032,pagerank,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
22.3664,pagerank,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
22.2548,pagerank,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
22.1341,pagerank,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
22.3491,pagerank,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
22.3681,pagerank,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
22.8424,pagerank,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
22.4366,pagerank,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.4704,pagerank,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.2312,pagerank,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.4776,pagerank,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.5203,pagerank,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.7392,pagerank,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
20.1222,pagerank,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
20.1059,pagerank,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
20.6217,pagerank,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
19.4691,pagerank,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
22.2401,pagerank,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.7617,pagerank,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.389,pagerank,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.2519,pagerank,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.6475,pagerank,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
20.1315,pagerank,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
19.9775,pagerank,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
20.2258,pagerank,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
20.4114,pagerank,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
20.5854,pagerank,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
20.5188,pagerank,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.6714,pagerank,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.4655,pagerank,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.6784,pagerank,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.7517,pagerank,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.3978,pagerank,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.4343,pagerank,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.1974,pagerank,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.5316,pagerank,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.6584,pagerank,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.4257,pagerank,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.2101,pagerank,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.6205,pagerank,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.6362,pagerank,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.5285,pagerank,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.0529,pagerank,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
20.3982,pagerank,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
21.028,pagerank,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
21.0494,pagerank,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
19.9952,pagerank,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
22.7257,pagerank,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
21.9734,pagerank,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
22.0616,pagerank,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
22.1865,pagerank,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
22.6837,pagerank,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
19.3264,pagerank,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
19.4539,pagerank,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
20.6394,pagerank,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
20.094,pagerank,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
20.0031,pagerank,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
20.9939,pagerank,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
21.2617,pagerank,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
21.0306,pagerank,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
21.2868,pagerank,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
20.8293,pagerank,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
20.9675,pagerank,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
21.061,pagerank,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
21.1319,pagerank,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
21.0869,pagerank,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
20.9288,pagerank,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
20.917,pagerank,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
21.2678,pagerank,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
21.2776,pagerank,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
21.1415,pagerank,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
21.0825,pagerank,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.1497,pagerank,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
20.7349,pagerank,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
20.4546,pagerank,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
19.8857,pagerank,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
21.2353,pagerank,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
21.7622,pagerank,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
21.5517,pagerank,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
22.2551,pagerank,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
22.5028,pagerank,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
22.56,pagerank,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
20.29,pagerank,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.2388,pagerank,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.3045,pagerank,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.9036,pagerank,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.4348,pagerank,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
22.3213,pagerank,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
22.2486,pagerank,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
22.2675,pagerank,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
22.0879,pagerank,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
22.0944,pagerank,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
22.0572,pagerank,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.1153,pagerank,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.3281,pagerank,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.3121,pagerank,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.0466,pagerank,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.1757,pagerank,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.1512,pagerank,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.1759,pagerank,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.2046,pagerank,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
22.3958,pagerank,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
32.456,cc,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
31.9367,cc,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
31.9122,cc,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
32.2402,cc,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
31.7731,cc,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
29.0008,cc,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.9851,cc,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.5945,cc,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.5198,cc,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.0508,cc,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.4213,cc,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
21.2253,cc,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
21.2579,cc,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
21.4938,cc,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
21.5108,cc,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
19.2124,cc,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.2951,cc,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.284300000000002,cc,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.267,cc,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
19.2664,cc,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
25.1284,cc,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
25.043,cc,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
24.8127,cc,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
25.2002,cc,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
24.977,cc,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
25.556,cc,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
25.5436,cc,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
25.6637,cc,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
25.505,cc,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
25.6455,cc,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
24.6655,cc,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
24.4634,cc,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
24.6158,cc,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
24.5334,cc,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
24.7117,cc,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.5537,cc,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.4115,cc,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.5828,cc,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.4708,cc,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
20.51,cc,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.0456,cc,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.1104,cc,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.1976,cc,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.009,cc,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
25.7743,cc,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
21.3932,cc,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.4803,cc,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.552,cc,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.357,cc,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
21.4226,cc,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
18.8368,cc,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
18.8829,cc,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
19.056,cc,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
18.8464,cc,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
18.7915,cc,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
25.8858,cc,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.4819,cc,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.0364,cc,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.1356,cc,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
26.3246,cc,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
34.3649,pagerank,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
34.3435,pagerank,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
34.7239,pagerank,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
35.3095,pagerank,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
34.8499,pagerank,xeon,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
31.747,pagerank,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
32.064,pagerank,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.9864,pagerank,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.8483,pagerank,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.6228,pagerank,xeon,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
29.7995,pagerank,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
30.0777,pagerank,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
29.6775,pagerank,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
30.2749,pagerank,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
29.864,pagerank,xeon,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
29.1388,pagerank,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.8775,pagerank,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
29.0394,pagerank,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.9921,pagerank,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
28.8229,pagerank,xeon,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.5764,pagerank,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.7931,pagerank,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.8766,pagerank,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.4569,pagerank,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.075,pagerank,xeon,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.0333,pagerank,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
30.8972,pagerank,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
30.8905,pagerank,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
31.1728,pagerank,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
30.934,pagerank,xeon,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
30.1171,pagerank,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
47.012,pagerank,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
50.1942,pagerank,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
50.3987,pagerank,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
51.0189,pagerank,xeon,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.5824,pagerank,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.6267,pagerank,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.7855,pagerank,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.4566,pagerank,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.8451,pagerank,xeon,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.6216,pagerank,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.8472,pagerank,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
31.6268,pagerank,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
53.4959,pagerank,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
53.7465,pagerank,xeon,PLS,CENTRALIZED,SEQ,1,wikipedia-20051105
48.4924,pagerank,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
48.041,pagerank,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
47.7454,pagerank,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
48.7378,pagerank,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
29.7964,pagerank,xeon,MSTATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
28.3079,pagerank,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
28.3809,pagerank,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
28.3255,pagerank,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
28.4267,pagerank,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
28.3502,pagerank,xeon,MFSC,CENTRALIZED,SEQ,1,wikipedia-20051105
30.7348,pagerank,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
32.4641,pagerank,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.5624,pagerank,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.6354,pagerank,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
30.574,pagerank,xeon,PSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.6908,cc,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.7815,cc,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.6668,cc,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.7198,cc,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.7778,cc,gpu56,STATIC,CENTRALIZED,SEQ,1,wikipedia-20051105
14.7897,cc,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.8791,cc,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.8304,cc,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.9355,cc,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.8748,cc,gpu56,GSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.0345,cc,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9616,cc,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
14.0408,cc,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9436,cc,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
14.0547,cc,gpu56,AUTO,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8882,cc,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8958,cc,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.0082,cc,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.957,cc,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.9453,cc,gpu56,VISS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.3071,cc,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2533,cc,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2021,cc,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2672,cc,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.5006,cc,gpu56,TSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2509,cc,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2653,cc,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
14.1846,cc,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2501,cc,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
14.1919,cc,gpu56,FAC2,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4253,cc,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.4899,cc,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.3714,cc,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.2447,cc,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
14.5148,cc,gpu56,TFSS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8547,cc,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.7713,cc,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.7762,cc,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
13.8307,cc,gpu56,FISS,CENTRALIZED,SEQ,1,wikipedia-20051105
